ID,Age,Job,Marital,Education,Loan Default,Balance,Housing Loan,Personal Loan
C5604,32,blue-collar,married,primary,no,1903,yes,no
C5605,50,entrepreneur,married,tertiary,no,1605,yes,no
C5606,36,blue-collar,married,secondary,no,141,yes,no
C5607,58,retired,married,secondary,no,-205,yes,no
C5608,30,blue-collar,married,secondary,no,2150,yes,no
C5609,36,blue-collar,married,primary,no,111,yes,no
C561,52,blue-collar,married,secondary,no,3165,no,no
C5610,31,unemployed,married,secondary,no,57,yes,yes
C5611,37,technician,single,tertiary,no,876,yes,no
C5612,33,blue-collar,married,secondary,yes,2,no,no
C5613,31,blue-collar,married,unknown,no,-357,yes,no
C5614,37,blue-collar,married,secondary,no,13849,yes,no
C5615,37,entrepreneur,married,tertiary,no,0,no,no
C5616,40,technician,married,secondary,no,5517,yes,no
C5617,58,blue-collar,married,unknown,no,5505,yes,no
C5618,46,blue-collar,married,secondary,no,4707,yes,no
C5619,32,blue-collar,married,secondary,no,523,yes,no
C562,36,admin.,divorced,secondary,no,131,yes,no
C5620,26,technician,single,secondary,yes,-516,yes,no
C5621,49,self-employed,married,secondary,no,1878,yes,yes
C5622,30,admin.,single,tertiary,no,253,yes,no
C5623,33,management,divorced,tertiary,no,471,no,no
C5624,44,blue-collar,married,primary,no,-315,yes,no
C5625,34,management,married,secondary,no,240,yes,no
C5626,31,admin.,married,secondary,no,1098,yes,no
C5627,26,technician,single,secondary,no,-211,yes,no
C5628,31,management,single,tertiary,no,9874,yes,no
C5629,29,services,single,secondary,no,1008,yes,no
C563,35,entrepreneur,married,secondary,yes,204,yes,no
C5630,36,admin.,married,secondary,no,165,yes,no
C5631,52,blue-collar,married,secondary,no,3622,yes,yes
C5632,31,blue-collar,married,unknown,no,92,yes,no
C5633,53,admin.,married,secondary,no,7598,yes,no
C5634,35,blue-collar,married,secondary,no,0,yes,no
C5635,46,admin.,married,secondary,no,-143,yes,no
C5636,39,management,married,tertiary,no,540,yes,yes
C5637,31,blue-collar,married,secondary,no,1495,yes,yes
C5638,38,admin.,married,secondary,no,0,yes,no
C5639,53,blue-collar,married,primary,no,3316,yes,no
C564,47,technician,married,secondary,no,83,yes,no
C5640,27,admin.,married,secondary,no,3,yes,no
C5641,34,student,married,tertiary,no,387,yes,no
C5642,40,services,married,primary,no,33,no,no
C5643,37,blue-collar,married,secondary,no,152,yes,no
C5644,32,admin.,married,secondary,no,41,yes,yes
C5645,60,retired,divorced,secondary,no,1718,yes,no
C5646,49,technician,married,unknown,no,-287,yes,no
C5647,30,management,single,tertiary,no,2317,yes,no
C5648,41,management,divorced,secondary,no,71,yes,no
C5649,38,technician,single,secondary,no,283,yes,no
C565,59,services,divorced,secondary,no,0,yes,yes
C5650,44,services,married,secondary,no,-627,yes,no
C5651,56,blue-collar,divorced,primary,no,-216,yes,no
C5652,49,admin.,divorced,primary,no,-347,yes,no
C5653,50,technician,married,tertiary,no,199,yes,yes
C5654,31,services,single,secondary,no,31,yes,yes
C5655,52,admin.,divorced,secondary,no,0,yes,no
C5656,58,retired,married,secondary,no,674,yes,no
C5657,37,technician,married,secondary,no,-796,yes,yes
C5658,43,blue-collar,married,secondary,no,470,yes,yes
C5659,47,services,married,secondary,no,4063,yes,yes
C566,57,blue-collar,married,primary,no,5431,yes,yes
C5660,53,admin.,divorced,secondary,no,-372,yes,no
C5661,32,blue-collar,married,primary,no,1156,yes,no
C5662,37,technician,married,secondary,yes,-886,yes,no
C5663,42,technician,married,secondary,no,-245,no,yes
C5664,33,unemployed,single,tertiary,no,157,yes,no
C5665,37,services,single,secondary,no,510,yes,no
C5666,40,blue-collar,divorced,secondary,no,-426,no,yes
C5667,34,blue-collar,married,secondary,no,-436,yes,no
C5668,41,blue-collar,divorced,primary,no,320,yes,no
C5669,59,retired,married,secondary,no,0,no,yes
C567,38,management,married,unknown,no,1759,yes,no
C5670,30,technician,married,tertiary,no,541,yes,no
C5671,32,technician,married,secondary,no,1337,no,no
C5672,42,technician,divorced,secondary,no,-280,yes,no
C5673,36,services,married,secondary,no,247,yes,no
C5674,44,technician,married,primary,no,-1379,yes,yes
C5675,49,blue-collar,married,primary,no,383,yes,yes
C5676,56,blue-collar,married,primary,no,-85,yes,yes
C5677,43,entrepreneur,single,tertiary,no,0,yes,no
C5678,50,services,married,secondary,no,683,yes,yes
C5679,58,retired,married,secondary,no,295,yes,yes
C568,46,unemployed,married,secondary,no,-125,yes,no
C5680,43,services,married,secondary,no,978,yes,yes
C5681,33,admin.,married,secondary,no,105,yes,no
C5682,34,blue-collar,married,primary,no,503,yes,no
C5683,36,technician,married,secondary,no,-8,yes,no
C5684,59,admin.,married,secondary,no,-396,yes,no
C5685,46,admin.,divorced,secondary,no,-454,yes,no
C5686,51,blue-collar,divorced,primary,no,-380,yes,no
C5687,35,blue-collar,married,secondary,no,1098,yes,no
C5688,37,admin.,single,secondary,no,155,yes,no
C5689,44,blue-collar,married,secondary,no,-54,yes,yes
C569,34,blue-collar,married,secondary,no,0,no,no
C5690,48,admin.,divorced,secondary,no,238,yes,no
C5691,44,technician,divorced,secondary,no,106,yes,no
C5692,30,blue-collar,married,secondary,no,0,yes,no
C5693,35,unknown,divorced,primary,no,3888,no,no
C5694,42,admin.,single,unknown,no,-138,yes,no
C5695,46,blue-collar,married,secondary,no,1728,yes,no
C5696,50,admin.,single,secondary,no,1651,yes,no
C5697,37,services,married,primary,no,0,yes,no
C5698,56,technician,married,secondary,no,463,no,no
C5699,54,blue-collar,married,unknown,no,-361,yes,no
C57,38,management,single,tertiary,no,424,yes,no
C570,28,services,single,secondary,no,5090,yes,no
C5700,33,services,single,secondary,no,-27,yes,no
C5701,36,admin.,married,secondary,no,0,no,no
C5702,39,blue-collar,married,unknown,no,0,yes,no
C5703,35,blue-collar,married,primary,no,-239,yes,no
C5704,25,self-employed,married,tertiary,no,1182,yes,no
C5705,37,blue-collar,married,primary,no,0,yes,no
C5706,44,technician,divorced,secondary,no,1262,yes,no
C5707,37,technician,single,secondary,no,435,yes,no
C5708,29,student,married,tertiary,no,149,yes,no
C5709,32,services,married,secondary,no,241,yes,no
C571,38,technician,married,unknown,no,573,yes,no
C5710,59,technician,divorced,secondary,no,879,yes,no
C5711,46,technician,married,primary,no,-171,yes,no
C5712,34,blue-collar,married,secondary,no,241,yes,yes
C5713,35,technician,single,secondary,no,103,yes,no
C5714,53,management,married,secondary,no,1925,yes,no
C5715,48,admin.,divorced,secondary,no,-212,yes,yes
C5716,35,blue-collar,divorced,primary,no,-587,yes,no
C5717,39,blue-collar,married,primary,no,259,yes,no
C5718,36,technician,divorced,secondary,no,19,yes,yes
C5719,32,admin.,married,secondary,no,86,yes,no
C572,56,blue-collar,married,secondary,no,1602,yes,no
C5720,30,admin.,married,secondary,no,214,yes,yes
C5721,31,management,divorced,tertiary,no,895,yes,no
C5722,48,management,single,tertiary,no,145,yes,no
C5723,43,technician,married,secondary,no,-1701,yes,no
C5724,42,unemployed,divorced,secondary,no,193,yes,no
C5725,37,admin.,married,secondary,no,-255,yes,no
C5726,40,services,single,secondary,no,19343,yes,no
C5727,46,blue-collar,married,secondary,no,0,yes,no
C5728,43,services,married,secondary,no,0,no,no
C5729,53,technician,married,secondary,no,137,no,yes
C573,41,blue-collar,single,primary,yes,-137,yes,yes
C5730,30,admin.,married,secondary,no,-170,yes,yes
C5731,40,services,married,secondary,no,-342,yes,no
C5732,38,unemployed,married,secondary,no,-673,yes,no
C5733,40,blue-collar,married,secondary,no,193,yes,yes
C5734,40,management,married,tertiary,no,655,yes,no
C5735,38,services,married,secondary,no,25,yes,yes
C5736,49,admin.,married,primary,no,305,yes,yes
C5737,36,admin.,divorced,tertiary,no,125,yes,no
C5738,45,technician,single,tertiary,no,591,yes,no
C5739,46,blue-collar,married,primary,no,537,no,no
C574,52,technician,married,unknown,no,0,no,no
C5740,42,blue-collar,single,primary,no,-68,yes,yes
C5741,35,services,married,secondary,no,-197,yes,no
C5742,34,services,married,secondary,no,-538,yes,no
C5743,47,technician,single,unknown,no,-213,yes,no
C5744,29,services,married,secondary,no,340,yes,yes
C5745,34,services,married,secondary,no,-694,yes,no
C5746,36,technician,divorced,secondary,no,160,yes,no
C5747,57,technician,married,secondary,no,3284,yes,no
C5748,47,management,single,tertiary,no,191,yes,no
C5749,53,technician,divorced,secondary,no,1252,yes,no
C575,54,services,married,secondary,no,193,no,no
C5750,40,blue-collar,married,primary,no,669,yes,no
C5751,34,admin.,married,secondary,no,2064,yes,no
C5752,33,blue-collar,divorced,primary,no,-53,yes,no
C5753,30,technician,single,secondary,no,-754,yes,yes
C5754,31,management,married,secondary,no,89,yes,no
C5755,54,retired,married,secondary,no,153,yes,yes
C5756,35,admin.,married,secondary,no,788,yes,no
C5757,35,unemployed,single,secondary,no,947,yes,no
C5758,32,blue-collar,married,secondary,no,358,no,no
C5759,29,technician,single,secondary,no,1395,yes,no
C576,61,retired,married,secondary,no,195,yes,yes
C5760,34,blue-collar,married,secondary,no,-563,yes,no
C5761,39,unemployed,single,tertiary,no,97,yes,yes
C5762,41,blue-collar,married,secondary,yes,-651,yes,yes
C5763,36,retired,single,secondary,no,101,yes,yes
C5764,29,admin.,married,secondary,no,494,yes,no
C5765,44,retired,married,secondary,no,902,no,no
C5766,43,technician,married,tertiary,no,527,yes,no
C5767,38,services,single,secondary,no,322,yes,no
C5768,39,management,married,tertiary,no,-606,yes,no
C5769,31,admin.,single,secondary,no,747,yes,no
C577,53,entrepreneur,married,secondary,no,288,no,no
C5770,54,blue-collar,married,secondary,no,682,yes,yes
C5771,32,technician,divorced,secondary,no,18,no,no
C5772,58,retired,married,secondary,no,0,yes,no
C5773,32,blue-collar,single,primary,no,405,yes,no
C5774,31,admin.,married,secondary,no,298,yes,yes
C5775,33,services,single,tertiary,no,1595,yes,no
C5776,28,management,single,tertiary,no,1107,yes,no
C5777,31,management,single,tertiary,no,682,yes,no
C5778,34,technician,married,secondary,no,-287,yes,yes
C5779,31,management,married,tertiary,no,2229,yes,no
C578,47,technician,married,secondary,no,19,yes,no
C5780,28,management,single,tertiary,no,7544,yes,no
C5781,37,services,married,secondary,no,3429,yes,yes
C5782,32,blue-collar,single,secondary,no,-204,yes,yes
C5783,50,blue-collar,married,primary,no,14,yes,yes
C5784,45,blue-collar,married,secondary,no,61,yes,no
C5785,34,admin.,married,secondary,no,635,yes,no
C5786,56,unemployed,married,primary,no,0,yes,no
C5787,26,blue-collar,married,secondary,no,245,yes,no
C5788,37,unemployed,married,secondary,no,-476,yes,no
C5789,33,management,single,secondary,no,-424,yes,no
C579,53,blue-collar,married,primary,no,25,yes,no
C5790,47,technician,married,secondary,no,-545,yes,yes
C5791,33,management,married,tertiary,no,9725,yes,no
C5792,27,technician,single,secondary,no,162,no,no
C5793,34,blue-collar,single,primary,no,-175,yes,no
C5794,44,services,married,secondary,no,-75,yes,no
C5795,37,technician,divorced,secondary,no,695,yes,no
C5796,45,blue-collar,married,primary,no,18,yes,no
C5797,55,blue-collar,married,secondary,no,-473,yes,no
C5798,31,self-employed,single,secondary,no,360,yes,no
C5799,34,blue-collar,married,primary,no,-367,yes,no
C58,47,blue-collar,married,unknown,no,306,yes,no
C580,46,services,married,secondary,no,216,yes,no
C5800,58,technician,divorced,secondary,no,0,yes,no
C5801,39,technician,married,secondary,no,-72,yes,no
C5802,31,blue-collar,married,secondary,no,-110,yes,no
C5803,40,technician,married,secondary,no,-396,yes,no
C5804,37,blue-collar,married,secondary,no,125,no,no
C5805,36,management,married,tertiary,no,605,yes,no
C5806,28,technician,married,secondary,no,880,yes,no
C5807,31,services,married,secondary,no,-309,yes,no
C5808,33,technician,single,secondary,no,1746,yes,no
C5809,33,technician,married,secondary,no,95,yes,no
C581,39,blue-collar,divorced,primary,no,190,yes,yes
C5810,28,blue-collar,single,secondary,no,48,no,no
C5811,48,services,divorced,secondary,no,569,yes,yes
C5812,28,technician,married,secondary,no,930,yes,yes
C5813,33,blue-collar,married,secondary,no,320,yes,yes
C5814,29,blue-collar,married,primary,no,258,yes,no
C5815,40,unemployed,married,secondary,no,277,yes,no
C5816,28,management,married,tertiary,no,102,yes,no
C5817,59,retired,divorced,secondary,no,93,no,no
C5818,51,blue-collar,married,primary,no,21,no,no
C5819,47,services,married,secondary,no,2070,yes,yes
C582,56,technician,divorced,secondary,no,99,yes,no
C5820,25,admin.,single,secondary,no,96,no,no
C5821,45,management,married,tertiary,no,2316,yes,no
C5822,59,retired,married,primary,no,174,yes,yes
C5823,33,services,divorced,secondary,no,-297,yes,no
C5824,34,blue-collar,married,unknown,no,-465,no,no
C5825,48,blue-collar,married,secondary,no,0,yes,no
C5826,39,blue-collar,married,primary,no,519,yes,yes
C5827,47,technician,married,tertiary,no,192,yes,no
C5828,43,admin.,married,primary,no,314,yes,yes
C5829,31,services,divorced,secondary,no,-274,yes,no
C583,55,services,divorced,primary,no,2298,yes,no
C5830,29,services,married,secondary,no,283,no,yes
C5831,51,housemaid,married,secondary,yes,-1013,yes,no
C5832,32,blue-collar,married,primary,no,-376,yes,no
C5833,35,services,married,secondary,no,207,yes,no
C5834,34,admin.,single,secondary,no,66,yes,no
C5835,47,technician,divorced,secondary,no,1573,yes,no
C5836,33,blue-collar,married,secondary,no,5,yes,no
C5837,34,blue-collar,married,secondary,no,7216,yes,no
C5838,26,blue-collar,married,secondary,no,-330,yes,yes
C5839,32,management,single,tertiary,no,2619,yes,no
C584,44,management,married,tertiary,no,17,yes,no
C5840,57,retired,married,tertiary,no,138,no,no
C5841,49,technician,divorced,secondary,no,-236,yes,no
C5842,30,technician,married,secondary,no,764,no,no
C5843,33,blue-collar,married,secondary,no,-45,yes,no
C5844,34,blue-collar,married,secondary,no,1257,yes,no
C5845,40,blue-collar,married,secondary,no,3311,yes,yes
C5846,29,technician,single,tertiary,no,1185,yes,no
C5847,28,self-employed,single,tertiary,no,0,yes,no
C5848,31,blue-collar,divorced,secondary,no,-452,yes,no
C5849,27,unemployed,single,tertiary,no,-446,yes,no
C585,37,technician,married,primary,no,0,yes,no
C5850,30,management,married,tertiary,no,265,yes,no
C5851,27,unemployed,married,secondary,no,293,yes,no
C5852,54,management,married,tertiary,no,-305,yes,no
C5853,35,blue-collar,married,primary,no,690,yes,no
C5854,33,blue-collar,married,primary,no,2720,yes,no
C5855,36,blue-collar,divorced,secondary,no,-140,yes,no
C5856,26,technician,single,secondary,no,1256,no,no
C5857,32,admin.,single,secondary,no,620,yes,no
C5858,30,services,married,secondary,no,-95,yes,yes
C5859,39,technician,married,secondary,no,1,yes,no
C586,35,blue-collar,married,primary,no,0,yes,no
C5860,29,technician,single,tertiary,no,354,yes,no
C5861,32,blue-collar,married,primary,no,494,yes,no
C5862,39,blue-collar,single,secondary,no,116,yes,no
C5863,44,management,divorced,tertiary,no,476,yes,yes
C5864,38,technician,divorced,tertiary,no,791,yes,no
C5865,51,services,married,secondary,no,53,yes,no
C5866,39,management,married,tertiary,no,-1026,yes,no
C5867,37,blue-collar,divorced,secondary,no,316,yes,no
C5868,41,technician,married,secondary,no,457,yes,yes
C5869,41,management,married,tertiary,no,-556,yes,yes
C587,55,blue-collar,married,secondary,no,840,yes,no
C5870,29,blue-collar,married,secondary,no,2,yes,yes
C5871,32,technician,single,secondary,no,0,yes,yes
C5872,29,blue-collar,married,secondary,no,484,yes,no
C5873,34,unemployed,married,secondary,no,200,yes,no
C5874,54,management,divorced,secondary,no,-415,yes,no
C5875,33,admin.,married,tertiary,no,899,yes,no
C5876,26,management,single,tertiary,no,205,no,no
C5877,52,blue-collar,married,primary,no,241,yes,no
C5878,35,technician,divorced,secondary,no,473,yes,yes
C5879,30,unemployed,married,secondary,no,529,yes,yes
C588,37,services,married,secondary,no,358,yes,no
C5880,30,blue-collar,married,secondary,no,187,yes,no
C5881,59,retired,divorced,primary,no,217,yes,no
C5882,24,blue-collar,married,secondary,no,984,yes,no
C5883,34,technician,divorced,secondary,no,27,yes,no
C5884,52,entrepreneur,divorced,secondary,no,-99,no,yes
C5885,32,blue-collar,divorced,secondary,no,3,yes,no
C5886,44,blue-collar,married,unknown,no,189,yes,no
C5887,29,management,single,tertiary,no,54,yes,yes
C5888,48,technician,married,secondary,no,302,yes,no
C5889,34,management,married,tertiary,no,2287,yes,no
C589,30,technician,single,secondary,no,0,yes,no
C5890,37,blue-collar,married,primary,no,-88,yes,no
C5891,35,management,married,secondary,no,291,yes,no
C5892,45,blue-collar,divorced,secondary,no,77,yes,no
C5893,31,services,married,secondary,no,-68,yes,no
C5894,38,entrepreneur,divorced,tertiary,no,504,yes,no
C5895,31,admin.,divorced,secondary,no,-579,yes,no
C5896,26,blue-collar,single,secondary,no,381,yes,no
C5897,37,admin.,married,secondary,no,-498,yes,yes
C5898,39,technician,married,secondary,no,501,no,no
C5899,34,services,married,secondary,no,-196,yes,yes
C59,40,blue-collar,single,unknown,no,24,yes,no
C590,37,blue-collar,married,primary,no,-325,yes,yes
C5900,29,management,married,secondary,no,5284,yes,no
C5901,53,blue-collar,single,secondary,no,105,yes,no
C5902,49,admin.,divorced,secondary,no,283,yes,no
C5903,34,blue-collar,divorced,secondary,no,-566,yes,no
C5904,31,technician,married,secondary,no,-576,yes,no
C5905,28,blue-collar,married,secondary,no,0,yes,no
C5906,33,admin.,married,secondary,no,-167,yes,no
C5907,33,services,married,secondary,no,0,yes,no
C5908,24,technician,single,secondary,no,-256,yes,no
C5909,34,management,single,tertiary,no,1640,yes,no
C591,36,technician,single,secondary,no,-15,yes,no
C5910,48,management,divorced,tertiary,no,1492,yes,no
C5911,42,blue-collar,married,unknown,no,0,no,no
