ID,Contact,Day,Month,Duration,Campaign,Last Select,Current Select,Sample No
C658,unknown,6,may,144,1,no,No,4
C6580,unknown,28,may,87,1,no,No,3
C6581,unknown,28,may,372,2,no,Yes,4
C6582,unknown,28,may,223,1,no,Yes,4
C6583,unknown,28,may,117,6,no,Yes,4
C6584,unknown,28,may,219,3,no,No,2
C6585,unknown,28,may,64,1,no,No,5
C6586,unknown,28,may,138,1,no,Yes,5
C6587,unknown,28,may,507,2,no,Yes,1
C6588,unknown,28,may,91,3,no,Yes,3
C6589,unknown,28,may,230,8,no,Yes,1
C659,unknown,6,may,328,1,no,Yes,5
C6590,unknown,28,may,249,2,no,Yes,4
C6591,unknown,28,may,152,1,no,Yes,1
C6592,unknown,28,may,126,2,no,No,4
C6593,unknown,28,may,551,1,no,Yes,1
C6594,unknown,28,may,83,4,no,Yes,3
C6595,unknown,28,may,151,8,no,Yes,4
C6596,unknown,28,may,215,2,no,No,5
C6597,unknown,28,may,332,1,no,No,1
C6598,unknown,28,may,198,1,no,Yes,4
C6599,unknown,28,may,938,2,yes,Yes,3
C66,unknown,5,may,91,1,no,Yes,2
C660,unknown,6,may,100,1,no,No,4
C6600,unknown,28,may,385,1,no,Yes,2
C6601,unknown,28,may,193,1,no,Yes,1
C6602,unknown,28,may,195,4,no,Yes,2
C6603,unknown,28,may,254,1,no,No,2
C6604,unknown,28,may,198,3,no,Yes,1
C6605,unknown,28,may,79,6,no,Yes,1
C6606,unknown,28,may,130,2,no,Yes,1
C6607,unknown,28,may,190,3,no,Yes,4
C6608,unknown,28,may,454,1,no,Yes,1
C6609,unknown,28,may,102,1,no,No,1
C661,unknown,6,may,226,1,no,Yes,1
C6610,unknown,28,may,185,1,no,Yes,5
C6611,unknown,28,may,231,2,no,No,5
C6612,unknown,28,may,176,2,no,Yes,4
C6613,unknown,28,may,189,1,no,No,4
C6614,unknown,28,may,132,1,no,Yes,4
C6615,unknown,28,may,103,4,no,Yes,2
C6616,unknown,28,may,114,3,no,Yes,5
C6617,unknown,28,may,176,2,no,No,1
C6618,unknown,28,may,738,1,no,Yes,3
C6619,unknown,28,may,283,3,no,Yes,5
C662,unknown,6,may,507,1,no,Yes,3
C6620,unknown,28,may,39,4,no,Yes,5
C6621,unknown,28,may,224,2,no,No,3
C6622,unknown,28,may,593,1,no,No,2
C6623,unknown,28,may,128,2,no,Yes,2
C6624,unknown,28,may,480,2,no,No,5
C6625,unknown,28,may,177,2,no,Yes,4
C6626,unknown,28,may,102,1,no,Yes,5
C6627,unknown,28,may,1560,2,yes,Yes,3
C6628,unknown,28,may,49,3,no,No,4
C6629,unknown,28,may,124,1,no,Yes,5
C663,unknown,6,may,392,1,no,No,1
C6630,unknown,28,may,58,1,no,No,1
C6631,unknown,28,may,199,3,no,No,1
C6632,unknown,28,may,576,3,yes,Yes,1
C6633,unknown,28,may,168,1,no,Yes,4
C6634,unknown,28,may,261,6,no,No,5
C6635,unknown,28,may,430,1,no,Yes,4
C6636,unknown,28,may,674,2,no,Yes,1
C6637,unknown,28,may,112,7,no,Yes,4
C6638,unknown,28,may,248,6,no,Yes,1
C6639,unknown,28,may,350,1,no,Yes,2
C664,unknown,6,may,684,2,no,Yes,3
C6640,unknown,28,may,252,1,no,Yes,3
C6641,unknown,28,may,147,1,no,Yes,5
C6642,unknown,28,may,256,2,no,Yes,1
C6643,unknown,28,may,255,1,no,Yes,2
C6644,unknown,28,may,141,2,no,No,1
C6645,unknown,28,may,163,1,no,Yes,1
C6646,unknown,28,may,125,1,no,Yes,4
C6647,unknown,28,may,195,3,no,Yes,4
C6648,unknown,28,may,61,1,no,Yes,5
C6649,unknown,28,may,95,3,no,No,1
C665,unknown,6,may,333,2,no,Yes,5
C6650,unknown,28,may,166,1,no,No,4
C6651,unknown,28,may,39,1,no,No,4
C6652,unknown,28,may,861,2,no,No,5
C6653,unknown,28,may,247,1,no,Yes,5
C6654,unknown,28,may,212,1,no,No,2
C6655,unknown,28,may,55,1,no,Yes,2
C6656,unknown,28,may,209,2,no,Yes,4
C6657,unknown,28,may,68,1,no,Yes,1
C6658,unknown,28,may,181,1,no,No,1
C6659,unknown,28,may,136,1,no,Yes,4
C666,unknown,6,may,311,3,no,Yes,5
C6660,unknown,28,may,390,1,no,Yes,3
C6661,unknown,28,may,373,1,no,Yes,4
C6662,unknown,28,may,44,1,no,Yes,1
C6663,unknown,28,may,199,2,no,Yes,4
C6664,unknown,28,may,582,1,no,Yes,2
C6665,unknown,28,may,210,1,no,No,3
C6666,unknown,28,may,222,1,no,Yes,3
C6667,unknown,28,may,217,1,no,Yes,1
C6668,unknown,28,may,135,1,no,Yes,5
C6669,unknown,28,may,85,1,no,Yes,3
C667,unknown,6,may,128,2,no,No,3
C6670,unknown,28,may,396,1,no,Yes,4
C6671,unknown,28,may,58,1,no,Yes,1
C6672,unknown,28,may,94,1,no,Yes,4
C6673,unknown,28,may,210,1,no,No,2
C6674,unknown,28,may,64,4,no,Yes,2
C6675,unknown,28,may,418,1,no,Yes,5
C6676,unknown,28,may,140,1,no,Yes,3
C6677,unknown,28,may,171,6,no,No,3
C6678,unknown,28,may,223,1,no,Yes,1
C6679,unknown,28,may,204,1,no,No,2
C668,unknown,6,may,322,2,no,No,2
C6680,unknown,28,may,199,1,no,No,3
C6681,unknown,28,may,195,1,no,Yes,4
C6682,unknown,28,may,139,1,no,Yes,1
C6683,unknown,28,may,63,2,no,Yes,5
C6684,unknown,28,may,543,2,yes,Yes,2
C6685,unknown,28,may,290,1,no,No,4
C6686,unknown,28,may,154,3,no,Yes,3
C6687,unknown,28,may,226,10,no,No,3
C6688,unknown,28,may,141,1,no,Yes,2
C6689,unknown,28,may,165,1,no,Yes,4
C669,unknown,6,may,202,4,no,Yes,5
C6690,unknown,28,may,156,1,no,No,3
C6691,unknown,28,may,99,5,no,Yes,4
C6692,unknown,28,may,297,1,no,Yes,4
C6693,unknown,28,may,174,1,no,Yes,3
C6694,unknown,28,may,62,3,no,No,1
C6695,unknown,28,may,221,1,no,Yes,3
C6696,unknown,28,may,104,4,no,Yes,1
C6697,unknown,28,may,136,1,no,Yes,2
C6698,unknown,28,may,21,24,no,No,3
C6699,unknown,28,may,72,18,no,Yes,4
C67,unknown,5,may,528,1,no,No,1
C670,unknown,6,may,92,2,no,Yes,3
C6700,unknown,28,may,125,2,no,Yes,1
C6701,unknown,28,may,307,1,no,Yes,3
C6702,unknown,28,may,154,2,no,Yes,5
C6703,unknown,28,may,357,1,no,Yes,1
C6704,unknown,28,may,236,1,no,Yes,1
C6705,unknown,28,may,202,2,no,No,5
C6706,unknown,28,may,227,2,no,Yes,3
C6707,unknown,28,may,166,1,no,No,3
C6708,unknown,28,may,143,2,no,Yes,1
C6709,unknown,28,may,119,5,no,No,3
C671,unknown,6,may,739,3,no,Yes,2
C6710,unknown,28,may,154,1,no,Yes,4
C6711,unknown,28,may,268,1,no,Yes,3
C6712,unknown,28,may,507,1,no,Yes,4
C6713,unknown,28,may,126,4,no,Yes,1
C6714,unknown,28,may,102,2,no,No,4
C6715,unknown,28,may,268,1,no,No,1
C6716,unknown,28,may,386,1,no,No,3
C6717,unknown,28,may,63,1,no,Yes,1
C6718,unknown,28,may,313,2,no,No,3
C6719,unknown,28,may,75,1,no,Yes,4
C672,unknown,6,may,273,2,no,No,4
C6720,unknown,28,may,89,1,no,No,2
C6721,unknown,28,may,209,1,no,No,2
C6722,unknown,28,may,181,1,no,Yes,1
C6723,unknown,28,may,173,4,no,No,4
C6724,unknown,28,may,439,2,no,Yes,5
C6725,unknown,28,may,119,1,no,Yes,5
C6726,unknown,28,may,713,1,no,Yes,4
C6727,unknown,28,may,678,1,no,Yes,4
C6728,unknown,28,may,202,1,no,No,4
C6729,unknown,28,may,96,1,no,No,4
C673,unknown,6,may,260,3,no,Yes,4
C6730,unknown,28,may,72,1,no,Yes,1
C6731,unknown,28,may,78,4,no,No,3
C6732,unknown,28,may,82,1,no,Yes,5
C6733,unknown,28,may,392,1,no,Yes,5
C6734,unknown,28,may,217,1,no,Yes,3
C6735,unknown,28,may,188,1,no,No,1
C6736,unknown,28,may,130,1,no,Yes,3
C6737,unknown,28,may,231,1,no,Yes,1
C6738,unknown,28,may,151,3,no,Yes,2
C6739,unknown,28,may,211,2,no,Yes,4
C674,unknown,6,may,268,2,no,No,1
C6740,unknown,28,may,249,11,no,Yes,3
C6741,unknown,28,may,204,3,no,Yes,5
C6742,unknown,28,may,1210,1,no,No,1
C6743,unknown,28,may,27,1,no,Yes,5
C6744,unknown,28,may,680,1,no,No,3
C6745,unknown,28,may,206,1,no,Yes,3
C6746,unknown,28,may,227,1,no,Yes,5
C6747,unknown,28,may,124,1,no,Yes,5
C6748,unknown,28,may,66,7,no,Yes,1
C6749,unknown,28,may,821,2,no,Yes,3
C675,unknown,6,may,396,2,no,Yes,1
C6750,unknown,28,may,565,2,no,Yes,3
C6751,unknown,28,may,126,1,no,Yes,2
C6752,unknown,28,may,615,2,yes,No,2
C6753,unknown,28,may,167,3,no,Yes,4
C6754,unknown,28,may,211,4,no,No,3
C6755,unknown,28,may,742,3,no,Yes,3
C6756,unknown,28,may,134,1,no,No,4
C6757,unknown,28,may,615,1,no,Yes,4
C6758,unknown,28,may,497,2,no,Yes,4
C6759,unknown,28,may,69,2,no,No,4
C676,unknown,6,may,262,1,no,Yes,2
C6760,unknown,28,may,105,4,no,Yes,3
C6761,unknown,28,may,213,1,no,Yes,3
C6762,unknown,28,may,143,2,no,Yes,4
C6763,unknown,28,may,294,1,no,Yes,3
C6764,unknown,28,may,289,1,no,Yes,2
C6765,unknown,28,may,461,1,no,Yes,2
C6766,unknown,28,may,162,1,no,Yes,5
C6767,unknown,28,may,207,1,no,Yes,1
C6768,unknown,28,may,216,1,no,No,5
C6769,unknown,28,may,185,1,no,No,5
C677,unknown,6,may,308,3,no,No,4
C6770,unknown,28,may,399,1,no,Yes,1
C6771,unknown,28,may,67,2,no,Yes,1
C6772,unknown,28,may,85,2,no,Yes,3
C6773,unknown,28,may,317,1,no,Yes,4
C6774,unknown,28,may,507,1,yes,Yes,3
C6775,unknown,28,may,1183,1,yes,No,5
C6776,unknown,28,may,302,1,no,No,3
C6777,unknown,28,may,344,2,no,Yes,5
C6778,unknown,28,may,270,4,no,Yes,5
C6779,unknown,28,may,8,4,no,Yes,3
C678,unknown,6,may,467,2,no,Yes,4
C6780,unknown,28,may,489,1,no,Yes,4
C6781,unknown,28,may,328,1,no,No,5
C6782,unknown,28,may,114,1,no,No,1
C6783,unknown,28,may,122,1,no,Yes,1
C6784,unknown,28,may,201,1,no,Yes,5
C6785,unknown,28,may,117,2,no,Yes,5
C6786,unknown,28,may,226,1,no,Yes,1
C6787,unknown,28,may,93,1,no,Yes,4
C6788,unknown,28,may,97,2,no,No,4
C6789,unknown,28,may,438,1,no,Yes,2
C679,unknown,6,may,320,1,no,No,4
C6790,unknown,28,may,174,1,no,Yes,1
C6791,unknown,28,may,675,1,no,Yes,5
C6792,unknown,28,may,123,18,no,Yes,4
C6793,unknown,28,may,266,2,no,Yes,2
C6794,unknown,28,may,195,2,no,Yes,3
C6795,unknown,28,may,145,3,no,Yes,1
C6796,unknown,28,may,150,2,no,Yes,5
C6797,unknown,28,may,232,4,no,Yes,4
C6798,unknown,28,may,91,3,no,Yes,4
C6799,unknown,28,may,83,2,no,No,2
C68,unknown,5,may,273,1,no,Yes,3
C680,unknown,6,may,160,3,no,Yes,4
C6800,unknown,28,may,314,2,no,No,1
C6801,unknown,28,may,694,2,yes,No,5
C6802,unknown,28,may,149,2,no,Yes,1
C6803,unknown,28,may,146,1,no,Yes,2
C6804,unknown,28,may,591,2,no,Yes,3
C6805,unknown,28,may,116,9,no,Yes,4
C6806,unknown,28,may,288,3,no,Yes,4
C6807,unknown,28,may,36,1,no,Yes,4
C6808,unknown,28,may,191,2,no,Yes,5
C6809,unknown,28,may,97,1,no,No,2
C681,unknown,6,may,245,2,no,No,4
C6810,unknown,28,may,71,2,no,Yes,5
C6811,unknown,28,may,275,2,no,Yes,3
C6812,unknown,28,may,187,4,no,No,2
C6813,unknown,28,may,170,5,no,Yes,4
C6814,unknown,28,may,24,1,no,Yes,5
C6815,unknown,28,may,251,1,no,Yes,4
C6816,unknown,28,may,152,1,no,Yes,3
C6817,unknown,28,may,463,1,no,Yes,5
C6818,unknown,28,may,157,1,no,Yes,2
C6819,unknown,28,may,408,1,no,No,1
C682,unknown,6,may,189,2,no,Yes,1
C6820,unknown,28,may,74,2,no,Yes,2
C6821,unknown,28,may,62,2,no,Yes,5
C6822,unknown,28,may,806,1,yes,Yes,5
C6823,unknown,28,may,179,2,no,Yes,3
C6824,unknown,28,may,796,1,yes,Yes,1
C6825,unknown,28,may,160,3,no,Yes,1
C6826,unknown,28,may,272,2,no,Yes,3
C6827,unknown,28,may,125,2,no,No,4
C6828,unknown,28,may,81,2,no,Yes,3
C6829,unknown,28,may,296,1,no,Yes,5
C683,unknown,6,may,477,1,no,Yes,4
C6830,unknown,28,may,189,3,no,Yes,1
C6831,unknown,28,may,597,3,no,No,1
C6832,unknown,28,may,61,1,no,Yes,1
C6833,unknown,28,may,158,2,no,Yes,1
C6834,unknown,28,may,159,2,no,Yes,1
C6835,unknown,28,may,53,1,no,Yes,1
C6836,unknown,28,may,198,2,no,No,5
C6837,unknown,28,may,45,1,no,No,2
C6838,unknown,28,may,132,1,no,Yes,1
C6839,unknown,28,may,664,2,yes,Yes,4
C684,unknown,6,may,310,1,no,Yes,2
C6840,unknown,28,may,290,1,no,Yes,5
C6841,unknown,28,may,184,2,no,Yes,5
C6842,unknown,28,may,51,1,no,No,3
C6843,unknown,28,may,67,2,no,No,3
C6844,unknown,28,may,119,1,no,Yes,4
C6845,unknown,28,may,260,1,no,Yes,3
C6846,unknown,28,may,68,1,no,Yes,2
C6847,unknown,28,may,99,2,no,No,3
C6848,unknown,28,may,285,2,no,Yes,2
C6849,unknown,28,may,81,4,no,Yes,2
C685,unknown,6,may,65,3,no,Yes,4
C6850,unknown,28,may,244,6,no,Yes,3
C6851,unknown,28,may,227,1,no,No,4
C6852,unknown,28,may,183,1,no,No,5
C6853,unknown,28,may,100,2,no,Yes,5
C6854,unknown,28,may,228,2,no,Yes,3
C6855,unknown,28,may,648,1,yes,Yes,5
C6856,unknown,28,may,198,3,no,No,2
C6857,unknown,28,may,536,7,no,Yes,4
C6858,unknown,28,may,173,1,no,Yes,2
C6859,unknown,28,may,184,2,no,Yes,3
C686,unknown,6,may,196,2,no,Yes,4
C6860,unknown,28,may,282,2,no,Yes,1
C6861,unknown,28,may,269,2,no,No,4
C6862,unknown,28,may,333,2,no,Yes,2
C6863,unknown,28,may,121,1,no,Yes,3
C6864,unknown,28,may,216,1,no,Yes,3
C6865,unknown,28,may,347,2,no,Yes,3
C6866,unknown,28,may,88,3,no,Yes,3
C6867,unknown,28,may,279,2,no,Yes,4
C6868,unknown,28,may,294,3,no,No,4
C6869,unknown,28,may,188,2,no,Yes,3
C687,unknown,6,may,221,2,no,Yes,5
C6870,unknown,28,may,116,6,no,Yes,5
C6871,unknown,28,may,60,6,no,No,3
C6872,unknown,28,may,860,2,no,No,5
C6873,unknown,28,may,217,2,no,Yes,4
C6874,unknown,28,may,298,5,no,Yes,5
C6875,unknown,28,may,864,2,yes,No,3
C6876,unknown,28,may,469,3,no,Yes,4
C6877,unknown,28,may,139,2,no,Yes,2
C6878,unknown,28,may,80,9,no,Yes,4
C6879,unknown,28,may,129,2,no,No,4
C688,unknown,6,may,197,2,no,No,1
C6880,unknown,28,may,346,2,no,No,4
C6881,unknown,28,may,103,2,no,Yes,3
C6882,unknown,28,may,47,1,no,Yes,5
C6883,unknown,28,may,244,3,no,Yes,2
C6884,unknown,28,may,136,1,no,Yes,4
C6885,unknown,28,may,110,5,no,Yes,2
C6886,unknown,28,may,433,3,no,Yes,3
C6887,unknown,28,may,66,2,no,Yes,4
C6888,unknown,28,may,140,2,no,Yes,1
C6889,unknown,28,may,333,2,no,Yes,2
C689,unknown,6,may,221,2,no,No,3
C6890,unknown,28,may,89,1,no,No,4
C6891,unknown,28,may,54,1,no,No,2
C6892,unknown,28,may,198,1,no,Yes,5
C6893,unknown,28,may,72,3,no,Yes,1
C6894,unknown,28,may,124,1,no,Yes,2
C6895,unknown,28,may,118,1,no,Yes,1
C6896,unknown,28,may,109,1,no,Yes,2
C6897,unknown,28,may,24,1,no,Yes,3
C6898,unknown,28,may,157,3,no,Yes,3
C6899,unknown,28,may,489,2,no,Yes,3
C69,unknown,5,may,158,2,no,Yes,1
C690,unknown,6,may,64,2,no,Yes,2
C6900,unknown,28,may,84,3,no,Yes,2
C6901,unknown,28,may,239,2,no,Yes,1
C6902,unknown,28,may,357,1,no,Yes,1
C6903,unknown,28,may,383,1,no,Yes,2
C6904,unknown,28,may,101,2,no,Yes,1
C6905,unknown,28,may,344,1,no,No,4
C6906,unknown,28,may,360,1,no,Yes,5
C6907,unknown,28,may,310,2,no,No,2
C6908,unknown,28,may,314,2,no,Yes,3
C6909,unknown,28,may,79,2,no,No,1
C691,unknown,6,may,75,2,no,Yes,5
C6910,unknown,28,may,315,2,no,Yes,5
C6911,unknown,28,may,117,2,no,Yes,3
C6912,unknown,28,may,229,2,no,Yes,4
C6913,unknown,28,may,94,1,no,No,4
C6914,unknown,28,may,612,2,no,No,4
C6915,unknown,28,may,83,4,no,No,3
C6916,unknown,28,may,338,2,no,Yes,4
C6917,unknown,28,may,491,1,no,Yes,5
C6918,unknown,28,may,882,1,no,Yes,4
C6919,unknown,28,may,1730,1,yes,Yes,3
C692,unknown,6,may,400,2,no,No,4
C6920,unknown,28,may,83,1,no,Yes,5
C6921,unknown,28,may,193,2,no,Yes,4
C6922,unknown,28,may,249,2,no,Yes,2
C6923,unknown,28,may,629,2,no,Yes,2
C6924,unknown,28,may,260,2,no,Yes,5
C6925,unknown,28,may,202,2,no,No,2
C6926,unknown,28,may,217,5,no,Yes,3
C6927,unknown,28,may,300,3,no,Yes,2
C6928,unknown,28,may,94,3,no,Yes,5
C6929,unknown,28,may,157,2,no,No,3
C693,unknown,6,may,378,3,no,No,4
C6930,unknown,28,may,238,8,no,No,5
C6931,unknown,28,may,50,2,no,No,2
C6932,unknown,28,may,121,3,no,No,3
C6933,unknown,28,may,389,4,no,No,2
C6934,unknown,28,may,667,3,no,No,2
C6935,unknown,28,may,376,4,no,Yes,5
C6936,unknown,28,may,23,16,no,No,1
C6937,unknown,28,may,404,1,no,Yes,5
C6938,unknown,28,may,27,2,no,Yes,3
C6939,unknown,28,may,124,1,no,Yes,1
C694,unknown,6,may,118,2,no,Yes,3
C6940,unknown,28,may,96,1,no,Yes,4
C6941,unknown,28,may,87,2,no,Yes,3
C6942,unknown,28,may,126,2,no,Yes,5
C6943,unknown,28,may,330,5,no,Yes,4
C6944,unknown,28,may,198,3,no,Yes,3
C6945,unknown,28,may,259,2,no,Yes,3
C6946,unknown,28,may,429,10,no,Yes,2
C6947,unknown,28,may,545,1,no,Yes,4
C6948,unknown,28,may,44,7,no,No,3
C6949,unknown,28,may,279,2,no,No,5
C695,unknown,6,may,1597,2,yes,Yes,1
C6950,unknown,28,may,172,2,no,Yes,5
C6951,unknown,28,may,136,2,no,Yes,4
C6952,unknown,28,may,82,6,no,No,2
C6953,unknown,28,may,324,4,no,Yes,1
C6954,unknown,28,may,107,7,no,No,5
C6955,unknown,28,may,48,2,no,Yes,3
C6956,unknown,28,may,449,4,no,No,4
C6957,unknown,28,may,362,3,no,Yes,2
C6958,unknown,28,may,99,2,no,Yes,3
C6959,unknown,28,may,207,3,no,No,5
C696,unknown,6,may,346,2,no,Yes,4
C6960,unknown,28,may,297,14,no,Yes,2
C6961,unknown,28,may,172,1,no,Yes,2
C6962,unknown,28,may,158,10,no,Yes,4
C6963,unknown,28,may,180,2,no,No,2
C6964,unknown,28,may,453,2,no,Yes,5
C6965,unknown,28,may,410,1,no,Yes,3
C6966,unknown,28,may,424,3,no,No,1
C6967,unknown,28,may,74,2,no,No,3
C6968,unknown,28,may,96,4,no,Yes,2
C6969,unknown,28,may,109,2,no,No,5
C697,unknown,6,may,60,3,no,No,2
C6970,unknown,28,may,52,2,no,Yes,1
C6971,unknown,28,may,26,5,no,Yes,4
C6972,unknown,28,may,506,2,no,Yes,3
C6973,unknown,28,may,173,3,no,Yes,3
C6974,unknown,28,may,106,3,no,No,5
C6975,unknown,28,may,77,3,no,No,1
C6976,unknown,28,may,95,2,no,Yes,2
C6977,unknown,28,may,463,2,no,No,2
C6978,unknown,28,may,25,1,no,Yes,2
C6979,unknown,28,may,116,1,no,No,2
C698,unknown,6,may,276,2,no,Yes,1
C6980,unknown,28,may,104,2,no,Yes,3
C6981,unknown,28,may,267,2,no,Yes,3
C6982,unknown,28,may,64,1,no,Yes,2
C6983,unknown,28,may,340,3,no,Yes,5
C6984,unknown,28,may,33,2,no,Yes,2
C6985,unknown,28,may,325,2,no,Yes,5
C6986,unknown,28,may,528,2,no,Yes,3
C6987,unknown,28,may,1277,2,no,Yes,5
C6988,unknown,28,may,153,2,no,Yes,4
C6989,unknown,28,may,363,4,no,No,2
C699,unknown,6,may,152,2,no,Yes,3
C6990,unknown,28,may,411,3,no,Yes,3
C6991,unknown,28,may,245,2,no,Yes,1
C6992,unknown,28,may,160,2,no,Yes,3
C6993,unknown,28,may,140,5,no,Yes,2
C6994,unknown,28,may,25,2,no,Yes,4
C6995,unknown,28,may,179,3,no,Yes,5
C6996,unknown,28,may,157,3,no,Yes,4
C6997,unknown,28,may,361,4,no,Yes,3
C6998,unknown,28,may,157,2,no,Yes,5
C6999,unknown,28,may,65,11,no,Yes,1
C70,unknown,5,may,177,1,no,No,5
C700,unknown,6,may,251,3,no,No,4
C7000,unknown,28,may,386,3,no,No,4
C7001,unknown,28,may,593,2,no,Yes,1
C7002,unknown,28,may,176,2,no,Yes,1
C7003,unknown,28,may,189,2,no,Yes,4
C7004,unknown,28,may,302,2,no,No,5
C7005,unknown,28,may,48,5,no,No,5
C7006,unknown,28,may,51,4,no,Yes,4
C7007,unknown,28,may,471,2,no,No,3
C7008,unknown,28,may,99,2,no,Yes,4
C7009,unknown,28,may,452,2,no,Yes,1
C701,unknown,6,may,390,2,no,Yes,3
C7010,unknown,28,may,187,3,no,No,1
C7011,unknown,28,may,22,7,no,No,5
C7012,unknown,28,may,335,2,no,Yes,1
C7013,unknown,28,may,110,8,no,Yes,4
C7014,unknown,28,may,299,3,no,No,4
C7015,unknown,28,may,85,3,no,Yes,3
C7016,unknown,28,may,234,3,no,No,1
C7017,unknown,28,may,264,2,no,Yes,1
C7018,unknown,28,may,233,4,no,Yes,5
C7019,unknown,28,may,239,4,no,Yes,5
C702,unknown,6,may,306,2,no,No,3
C7020,unknown,28,may,611,3,no,Yes,1
C7021,unknown,28,may,600,2,no,No,3
C7022,unknown,28,may,266,4,no,Yes,2
C7023,unknown,28,may,478,2,no,Yes,1
C7024,unknown,28,may,92,5,no,Yes,2
C7025,unknown,28,may,158,2,no,No,2
C7026,unknown,28,may,198,2,no,No,1
C7027,unknown,28,may,438,2,no,No,1
C7028,unknown,28,may,75,6,no,Yes,1
C7029,unknown,28,may,225,4,no,No,3
C703,unknown,6,may,189,3,no,Yes,3
C7030,unknown,28,may,342,2,no,No,4
C7031,unknown,28,may,116,12,no,Yes,2
C7032,unknown,28,may,88,3,no,No,3
C7033,unknown,28,may,109,3,no,Yes,4
C7034,unknown,28,may,252,2,no,Yes,3
C7035,unknown,28,may,456,2,no,No,4
C7036,unknown,28,may,92,5,no,Yes,4
C7037,unknown,28,may,223,5,no,Yes,4
C7038,unknown,28,may,148,3,no,Yes,1
C7039,unknown,28,may,205,3,no,Yes,2
C704,unknown,6,may,125,2,no,Yes,3
C7040,unknown,28,may,80,3,no,No,3
C7041,unknown,28,may,97,4,no,No,3
C7042,unknown,28,may,95,5,no,Yes,2
C7043,unknown,28,may,357,3,no,Yes,3
C7044,unknown,28,may,23,17,no,Yes,5
C7045,unknown,28,may,513,2,no,Yes,3
C7046,unknown,28,may,171,5,no,No,5
C7047,unknown,28,may,90,8,no,Yes,2
C7048,unknown,28,may,51,2,no,Yes,4
C7049,unknown,28,may,560,9,yes,Yes,3
C705,unknown,6,may,234,2,no,Yes,4
C7050,unknown,28,may,245,2,no,Yes,1
C7051,unknown,28,may,318,2,no,Yes,2
C7052,unknown,28,may,105,2,no,Yes,4
C7053,unknown,28,may,261,2,no,No,3
C7054,unknown,28,may,200,4,no,No,5
C7055,unknown,28,may,267,4,no,Yes,2
C7056,unknown,28,may,191,5,no,No,4
C7057,unknown,28,may,300,4,no,Yes,1
C7058,unknown,28,may,82,4,no,Yes,1
C7059,unknown,28,may,153,3,no,Yes,2
C706,unknown,6,may,79,2,no,No,4
C7060,unknown,28,may,504,3,no,Yes,5
C7061,unknown,28,may,104,3,no,Yes,3
C7062,unknown,28,may,194,3,no,Yes,2
C7063,unknown,28,may,212,4,no,No,2
C7064,unknown,28,may,122,4,no,Yes,4
C7065,unknown,28,may,185,6,no,Yes,4
C7066,unknown,28,may,87,5,no,Yes,4
C7067,unknown,28,may,145,2,no,Yes,2
C7068,unknown,28,may,30,2,no,Yes,4
C7069,unknown,28,may,585,3,no,Yes,2
C707,unknown,6,may,13,6,no,Yes,4
C7070,unknown,28,may,136,2,no,No,1
C7071,unknown,28,may,146,2,no,Yes,2
C7072,unknown,28,may,90,8,no,Yes,1
C7073,unknown,28,may,180,2,no,No,2
C7074,unknown,28,may,376,3,no,Yes,1
C7075,unknown,29,may,100,2,no,Yes,4
C7076,unknown,29,may,31,2,no,Yes,3
C7077,unknown,29,may,154,4,no,Yes,5
C7078,unknown,29,may,93,1,no,Yes,3
C7079,unknown,29,may,334,2,no,Yes,2
C708,unknown,6,may,283,3,no,Yes,5
C7080,unknown,29,may,92,1,no,Yes,4
C7081,unknown,29,may,750,2,no,Yes,5
C7082,unknown,29,may,332,1,no,Yes,2
C7083,unknown,29,may,333,3,no,Yes,2
C7084,unknown,29,may,118,2,no,Yes,2
C7085,unknown,29,may,620,1,no,Yes,3
C7086,unknown,29,may,276,1,no,No,3
C7087,unknown,29,may,193,6,no,Yes,5
C7088,unknown,29,may,138,1,no,Yes,2
C7089,unknown,29,may,233,1,no,Yes,1
C709,unknown,6,may,109,2,no,No,2
C7090,unknown,29,may,144,1,no,Yes,4
C7091,unknown,29,may,543,1,yes,No,1
C7092,unknown,29,may,155,1,no,Yes,1
C7093,unknown,29,may,140,1,no,Yes,1
C7094,unknown,29,may,42,7,no,Yes,2
C7095,unknown,29,may,127,4,no,Yes,3
C7096,unknown,29,may,103,2,no,No,1
C7097,unknown,29,may,205,5,no,Yes,3
C7098,unknown,29,may,286,3,no,Yes,5
C7099,unknown,29,may,37,1,no,Yes,3
C71,unknown,5,may,258,1,no,Yes,5
C710,unknown,6,may,132,2,no,Yes,4
C7100,unknown,29,may,54,1,no,Yes,1
C7101,unknown,29,may,132,3,no,Yes,3
C7102,unknown,29,may,95,1,no,Yes,3
C7103,unknown,29,may,177,1,no,No,1
C7104,unknown,29,may,179,1,no,Yes,5
C7105,unknown,29,may,242,1,no,Yes,4
C7106,unknown,29,may,128,7,no,Yes,2
C7107,unknown,29,may,184,1,no,Yes,4
C7108,unknown,29,may,284,1,no,Yes,3
C7109,unknown,29,may,148,1,no,Yes,1
C711,unknown,6,may,144,2,no,Yes,5
C7110,unknown,29,may,244,2,no,Yes,2
C7111,unknown,29,may,107,2,no,Yes,5
C7112,unknown,29,may,381,1,no,Yes,1
C7113,unknown,29,may,140,3,no,No,5
C7114,unknown,29,may,217,5,no,No,4
C7115,unknown,29,may,1196,1,no,No,3
C7116,unknown,29,may,102,1,no,No,5
